ID,Title
3822,Automated areas of interest analysis for usability studies of tangible screen-based user interfaces using mobile eye tracking
3823,Artificial intelligence in radiology
3824,Computer Vision for Recognition of Materials and Vessels in Chemistry Lab Settings and the Vector-LabPics Data Set
3825,Deep Learning-Based Lane Marking Detection using A2-LMDet
3826,Spinal curve assessment of idiopathic scoliosis with a small dataset via a multi-scale keypoint estimation approach
3827,Exploratory Analysis of a Large Dataset of Educational Videos: Preliminary Results Using People Tracking
3828,A Distributed Smart Camera System Based on an Edge Orchestration Architecture
3829,RGB-D Object SLAM Using Quadrics for Indoor Environments
3830,Cytoplasmic control of intranuclear polarity by human cytomegalovirus
3831,Multi-Scale Neighborhood Feature Extraction and Aggregation for Point Cloud Segmentation
3832,Engine Labels Detection for Vehicle Quality Verification in the Assembly Line: A Machine Vision Approach
3833,Biologically Inspired Modelling of Flowers
3834,Detection and segmentation of morphologically complex eukaryotic cells in fluorescence microscopy images via feature pyramid fusion
3835,Deep neural de-raining model based on dynamic fusion of multiple vision tasks
3836,Dolphin movement direction recognition using contour-skeleton information
3837,Artificial intelligence in musculoskeletal ultrasound imaging
3838,Deep Learning for Extracting Dispersion Curves
3839,Towards Modeling of Interpersonal Proximity Using Head-Mounted Camera for Children with ASD
3840,GRS-Det: An Anchor-Free Rotation Ship Detector Based on Gaussian-Mask in Remote Sensing Images
3841,Detection of 3D bounding boxes of vehicles using perspective transformation for accurate speed measurement
3842,Single shot object detection with refined feature
3843,Using Deep Learning Techniques to Detect Rice Diseases from Images of Rice Fields
3844,Virtual Paving
3845,Faster R-CNN Based Fault Detection in Industrial Images
3846,GSCA-UNet: Towards Automatic Shadow Detection in Urban Aerial Imagery with Global-Spatial-Context Attention Module
3847,Single image 3D object reconstruction based on deep learning: A review
3848,Visual extraction system for insulators on power transmission lines from UAV photographs using support vector machine and color models
3849,Finding hard faces with better proposals and classifier
3850,"Developing Electron Microscopy Tools for Profiling Plasma Lipoproteins Using Methyl Cellulose Embedment, Machine Learning and Immunodetection of Apolipoprotein B and Apolipoprotein(a)"
3851,Deep learning-based diatom taxonomy on virtual slides
3852,Learning to Segment Video Object With Accurate Boundaries
3853,Vehicle Detection and Tracking in Adverse Weather Using a Deep Learning Framework
3854,Architecture and Algorithms of Geospatial Service for Navigation of Robotic Complexes
3855,U-shaped Feature Extractor Used on Mask R-CNN for Cell Nuclei Image Segmentation
3856,An Automatic Method for Stomatal Pore Detection and Measurement in Microscope Images of Plant Leaf Based on a Convolutional Neural Network Model
3857,Visual SLAM Location Methods Based on Complex Scenes: A Review
3858,DeepEC: An error correction framework for dose prediction and organ segmentation using deep neural networks
3859,Weakly-supervised domain adaptation for built-up region segmentation in aerial and satellite imagery
3860,A novel deep learning instance segmentation model for automated marine oil spill detection
3861,Computer vision-based method for monitoring grain quantity change in warehouses
3862,Internet of Smart-Cameras for Traffic Lights Optimization in Smart Cities
3863,Beyond Context: Exploring Semantic Similarity for Small Object Detection in Crowded Scenes
3864,Multi-level feature aggregation network for instrument identification of endoscopic images.
3865,End-to-end Learning for Inter-Vehicle Distance and Relative Velocity Estimation in ADAS with a Monocular Camera
3866,Picking Thin Objects by Tilt-and-Pivot Manipulation and Its Application to Bin Picking
3867,Higher Order Function Networks for View Planning and Multi-View Reconstruction
3868,A*3D Dataset: Towards Autonomous Driving in Challenging Environments
3869,What’s in my Room? Object Recognition on Indoor Panoramic Images
3870,Learning to See before Learning to Act: Visual Pre-training for Manipulation
3871,Enabling Robots to Understand Incomplete Natural Language Instructions Using Commonsense Reasoning
3872,3DCFS: Fast and Robust Joint 3D Semantic-Instance Segmentation via Coupled Feature Selection
3873,Shared Autonomous Interface for Reducing Physical Effort in Robot Teleoperation via Human Motion Mapping
3874,A water-obstacle separation and refinement network for unmanned surface vehicles
3875,CCAN: Constraint Co-Attention Network for Instance Grasping
3876,Learning Rope Manipulation Policies Using Dense Object Descriptors Trained on Synthetic Depth Data
3877,Development of a Robotic System for Automated Decaking of 3D-Printed Parts
3878,Object Finding in Cluttered Scenes Using Interactive Perception
3879,DirectShape: Direct Photometric Alignment of Shape Priors for Visual Vehicle Pose and Shape Estimation
3880,AP-MTL: Attention Pruned Multi-task Learning Model for Real-time Instrument Detection and Segmentation in Robot-assisted Surgery
3881,Dynamic SLAM: The Need For Speed
3882,Kimera: an Open-Source Library for Real-Time Metric-Semantic Localization and Mapping
3883,SpAGNN: Spatially-Aware Graph Neural Networks for Relational Behavior Forecasting from Sensor Data
3884,A Mobile Manipulation System for One-Shot Teaching of Complex Tasks in Homes
3885,Object-Centric Stereo Matching for 3D Object Detection
3886,Split Deep Q-Learning for Robust Object Singulation*
3887,Instance Segmentation of LiDAR Point Clouds
3888,Motion Planning with Competency-Aware Transition Models for Underactuated Adaptive Hands
3889,Real-Time UAV Path Planning for Autonomous Urban Scene Reconstruction
3890,A Low-Cost Automated Digital Microscopy Platform for Automatic Identification of Diatoms
3891,Edge Computing-Enabled Deep Learning for Real-time Video Optimization in IIoT
3892,SpatialFlow: Bridging All Tasks for Panoptic Segmentation
3893,Segmentation of Nuclei in Microscopy Images Across Varied Experimental Systems
3894,Omniscient Eye Student Attendance Using Facial Recognition and Classroom Behavior Analysis
3895,Embedded object detection applying Deep Neural Networks in railway domain
3896,Deep Instance Segmentation of Laboratory Animals in Thermal Images
3897,A Deep Learning Approach for Weed Detection in Lettuce Crops Using Multispectral Images
3898,Quantifying the Urban Visual Perception of Chinese Traditional-Style Building with Street View Images
3899,Real-time monitoring of traffic parameters
3900,Deploying machine learning to assist digital humanitarians: making image annotation in OpenStreetMap more efficient
3901,Deep Spatial Transformation for Pose-Guided Person Image Generation and Animation
3902,YOLO Based Recognition Method for Automatic License Plate Recognition
3903,Automated Real-Time Roadway Asset Inventory using Artificial Intelligence
3904,Automated Segmentation and Morphological Analyses of Stockpile Aggregate Images using Deep Convolutional Neural Networks
3905,Scene Text Detection and Recognition: The Deep Learning Era
3906,Refined extraction of buildings with the semantic edge-assisted approach from very high-resolution remotely sensed imagery
3907,Dynamic Deep Networks for Retinal Vessel Segmentation
3908,Comparison of two deep learning methods for ship target recognition with optical remotely sensed data
3909,Semantic Segmentation of Shield Tunnel Leakage with Combining SSD and FCN
3910,Automatic segmentation of the carotid artery and internal jugular vein from 2D ultrasound images for 3D vascular reconstruction
3911,A Feature-Enhanced Anchor-Free Network for UAV Vehicle Detection
3912,Collaborative Attention-Based Heterogeneous Gated Fusion Network for Land Cover Classification
3913,Automatic Coil Delivery for Uncoiling Machine Based on Image Processing
3914,Research on Person Recognition Model of Domain Adaptive Learning
3915,A Monocular SLAM System with Mask Loop Closing
3916,Deep Learning-Based Real-Time Multiple-Person Action Recognition System
3917,A survey of recent interactive image segmentation methods
3918,Indoor objects detection and recognition for an ICT mobility assistance of visually impaired people
3919,Pain intensity estimation based on a spatial transformation and attention CNN
3920,Classification of pickable and unpickable strawberries under farm conditions
3921,Extraction and Assessment of Naturalistic Human Driving Trajectories from Infrastructure Camera and Radar Sensors
3922,Data Augmentation for Deep Learning based Cattle Segmentation in Precision Livestock Farming
3923,Deeper Attention-Based Network for Structured Data
3924,Grammatically Recognizing Images with Tree Convolution
3925,Image and Video Understanding for Recommendation and Spam Detection Systems
3926,Computer Vision
3927,Robust landmark‐free head pose estimation by learning to crop and background augmentation
3928,Arbitrary-Shaped Building Boundary-Aware Detection With Pixel Aggregation Network
3929,Recursive Context Routing for Object Detection
3930,Semantic Segmentation Algorithm Based on Attention Mechanism and Transfer Learning
3931,A deep learning approach for specular highlight removal from transmissive materials
3932,Universal Domain Adaptation
3933,Signet Ring Cell Detection with Classification Reinforcement Detection Network
3934,"Vision-based robotic grasping from object localization, object pose estimation to grasp estimation for parallel grippers: a review"
3935,Multi-national and Multi-language License Plate Detection using Convolutional Neural Networks
3936,2D Human Pose Estimation from Monocular Images: A Survey
3937,Multisize plate detection algorithm based on improved Mask RCNN
3938,Object Detection Based on Multi-Source Information Fusion in Different Traffic Scenes
3939,Defect detection: Defect Classification and Localization for Additive Manufacturing using Deep Learning Method
3940,Automatic Lung Segmentation in CT Images Using Mask R-CNN for Mapping the Feature Extraction in Supervised Methods of Machine Learning
3941,Quality Evaluation for Image Retargeting With Instance Semantics
